model,dataset,file,BB,CB,BB,BC
KNN,MA-SZZ-2020,mahout-0.8.csv_mahout-0.9.csv,98,12,628,95
KNN,MA-SZZ-2020,maven-2.2.0.csv_maven-2.2.1.csv,1,0,242,8
KNN,MA-SZZ-2020,maven-2.2.1.csv_maven-3.0.0.csv,0,0,46,0
KNN,MA-SZZ-2020,maven-3.0.0.csv_maven-3.0.1.csv,22,7,484,40
KNN,MA-SZZ-2020,maven-3.0.1.csv_maven-3.0.2.csv,13,8,485,44
KNN,MA-SZZ-2020,maven-3.0.2.csv_maven-3.0.3.csv,12,5,502,35
KNN,MA-SZZ-2020,maven-3.0.3.csv_maven-3.0.4.csv,11,4,508,36
KNN,MA-SZZ-2020,maven-3.0.4.csv_maven-3.0.5.csv,16,4,544,43
KNN,MA-SZZ-2020,maven-3.0.5.csv_maven-3.1.0.csv,2,2,401,14
KNN,MA-SZZ-2020,maven-3.1.0.csv_maven-3.1.1.csv,14,1,558,42
KNN,MA-SZZ-2020,shiro-1.1.0.csv_shiro-1.2.0.csv,4,0,301,6
KNN,MA-SZZ-2020,shiro-1.2.0.csv_shiro-1.2.1.csv,8,5,414,19
KNN,MA-SZZ-2020,shiro-1.2.1.csv_shiro-1.2.2.csv,4,4,426,12
KNN,MA-SZZ-2020,shiro-1.2.2.csv_shiro-1.2.3.csv,2,2,439,16
KNN,MA-SZZ-2020,shiro-1.2.3.csv_shiro-1.2.4.csv,2,2,435,13
KNN,MA-SZZ-2020,shiro-1.2.4.csv_shiro-1.2.5.csv,2,2,434,16
KNN,MA-SZZ-2020,shiro-1.2.5.csv_shiro-1.2.6.csv,2,2,442,16
KNN,MA-SZZ-2020,shiro-1.2.6.csv_shiro-1.3.0.csv,1,1,414,7
KNN,MA-SZZ-2020,shiro-1.3.0.csv_shiro-1.3.1.csv,1,0,470,15
KNN,MA-SZZ-2020,zeppelin-0.5.0.csv_zeppelin-0.5.5.csv,0,0,53,9
KNN,MA-SZZ-2020,zeppelin-0.5.5.csv_zeppelin-0.5.6.csv,7,8,88,14
KNN,MA-SZZ-2020,zeppelin-0.5.6.csv_zeppelin-0.6.0.csv,1,0,36,4
KNN,MA-SZZ-2020,zeppelin-0.6.0.csv_zeppelin-0.6.1.csv,40,21,150,29
KNN,MA-SZZ-2020,zeppelin-0.6.1.csv_zeppelin-0.6.2.csv,46,16,165,32
KNN,MA-SZZ-2020,zeppelin-0.6.2.csv_zeppelin-0.7.0.csv,6,3,73,8
KNN,MA-SZZ-2020,zeppelin-0.7.0.csv_zeppelin-0.7.1.csv,21,8,244,40
KNN,MA-SZZ-2020,zeppelin-0.7.1.csv_zeppelin-0.7.2.csv,21,7,279,46
KNN,MA-SZZ-2020,zeppelin-0.7.2.csv_zeppelin-0.7.3.csv,23,14,290,44
KNN,Metrics-Repo-2010,ant-1.3.csv_ant-1.4.csv,1,3,55,6
KNN,Metrics-Repo-2010,ant-1.4.csv_ant-1.5.csv,0,3,16,2
KNN,Metrics-Repo-2010,ant-1.5.csv_ant-1.6.csv,6,3,89,18
KNN,Metrics-Repo-2010,ant-1.6.csv_ant-1.7.csv,6,7,106,14
KNN,Metrics-Repo-2010,camel-1.0.csv_camel-1.2.csv,0,1,34,9
KNN,Metrics-Repo-2010,camel-1.2.csv_camel-1.4.csv,7,37,164,14
KNN,Metrics-Repo-2010,camel-1.4.csv_camel-1.6.csv,6,5,430,81
KNN,Metrics-Repo-2010,forrest-0.6.csv_forrest-0.7.csv,0,0,3,1
KNN,Metrics-Repo-2010,forrest-0.7.csv_forrest-0.8.csv,0,0,19,0
KNN,Metrics-Repo-2010,jedit-3.2.csv_jedit-4.0.csv,0,0,105,4
KNN,Metrics-Repo-2010,jedit-4.0.csv_jedit-4.1.csv,1,3,109,5
KNN,Metrics-Repo-2010,jedit-4.1.csv_jedit-4.2.csv,2,3,84,1
KNN,Metrics-Repo-2010,jedit-4.2.csv_jedit-4.3.csv,0,1,40,0
KNN,Metrics-Repo-2010,log4j-1.0.csv_log4j-1.1.csv,2,4,43,4
KNN,Metrics-Repo-2010,log4j-1.1.csv_log4j-1.2.csv,2,0,3,32
KNN,Metrics-Repo-2010,lucene-2.0.csv_lucene-2.2.csv,4,11,38,41
KNN,Metrics-Repo-2010,lucene-2.2.csv_lucene-2.4.csv,28,13,26,29
KNN,Metrics-Repo-2010,pbeans-1.0.csv_pbeans-2.0.csv,2,2,2,0
KNN,Metrics-Repo-2010,poi-1.5.csv_poi-2.0.csv,2,25,60,5
KNN,Metrics-Repo-2010,poi-2.0.csv_poi-2.5.csv,4,1,85,194
KNN,Metrics-Repo-2010,poi-2.5.csv_poi-3.0.csv,14,9,57,41
KNN,Metrics-Repo-2010,synapse-1.0.csv_synapse-1.1.csv,1,1,28,8
KNN,Metrics-Repo-2010,synapse-1.1.csv_synapse-1.2.csv,1,2,62,11
KNN,Metrics-Repo-2010,velocity-1.4.csv_velocity-1.5.csv,5,22,0,0
KNN,Metrics-Repo-2010,velocity-1.5.csv_velocity-1.6.csv,8,45,35,6
KNN,Metrics-Repo-2010,xalan-2.4.csv_xalan-2.5.csv,1,0,59,51
KNN,Metrics-Repo-2010,xalan-2.5.csv_xalan-2.6.csv,109,115,219,83
KNN,Metrics-Repo-2010,xalan-2.6.csv_xalan-2.7.csv,69,1,2,276
KNN,Metrics-Repo-2010,xerces-0.init.csv_xerces-1.2.csv,12,14,13,1
KNN,Metrics-Repo-2010,xerces-1.2.csv_xerces-1.3.csv,1,14,245,24
KNN,Metrics-Repo-2010,xerces-1.3.csv_xerces-1.4.csv,0,0,114,147
LR,ECLIPSE-2007,eclipse-2.0.csv_eclipse-2.1.csv,1,22,1973,42
LR,ECLIPSE-2007,eclipse-2.1.csv_eclipse-3.0.csv,0,1,1977,61
LR,IND-JLMIV+R-2020,ant-ivy-1.4.1.csv_ant-ivy-2.0.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,ant-ivy-2.0.0.csv_ant-ivy-2.1.0.csv,5,5,268,15
LR,IND-JLMIV+R-2020,ant-ivy-2.1.0.csv_ant-ivy-2.2.0.csv,4,2,269,5
LR,IND-JLMIV+R-2020,ant-ivy-2.2.0.csv_ant-ivy-2.3.0.csv,0,2,281,2
LR,IND-JLMIV+R-2020,ant-ivy-2.3.0.csv_ant-ivy-2.4.0.csv,0,0,296,3
LR,IND-JLMIV+R-2020,archiva-1.0.csv_archiva-1.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,archiva-1.1.csv_archiva-1.2.csv,0,0,196,4
LR,IND-JLMIV+R-2020,archiva-1.2.csv_archiva-1.3.csv,1,1,359,7
LR,IND-JLMIV+R-2020,archiva-1.3.csv_archiva-2.0.0.csv,0,0,5,0
LR,IND-JLMIV+R-2020,archiva-2.0.0.csv_archiva-2.1.0.csv,0,0,192,1
LR,IND-JLMIV+R-2020,archiva-2.1.0.csv_archiva-2.2.0.csv,0,0,337,0
LR,IND-JLMIV+R-2020,calcite-1.0.0.csv_calcite-1.1.0.csv,10,13,788,58
LR,IND-JLMIV+R-2020,calcite-1.1.0.csv_calcite-1.10.0.csv,0,0,450,5
LR,IND-JLMIV+R-2020,calcite-1.10.0.csv_calcite-1.11.0.csv,1,4,1041,42
LR,IND-JLMIV+R-2020,calcite-1.11.0.csv_calcite-1.12.0.csv,2,1,1008,24
LR,IND-JLMIV+R-2020,calcite-1.12.0.csv_calcite-1.13.0.csv,2,2,1047,20
LR,IND-JLMIV+R-2020,calcite-1.13.0.csv_calcite-1.14.0.csv,1,1,982,16
LR,IND-JLMIV+R-2020,calcite-1.14.0.csv_calcite-1.15.0.csv,2,3,1061,21
LR,IND-JLMIV+R-2020,calcite-1.15.0.csv_calcite-1.2.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,calcite-1.2.0.csv_calcite-1.3.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,calcite-1.3.0.csv_calcite-1.4.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,calcite-1.4.0.csv_calcite-1.5.0.csv,6,4,810,44
LR,IND-JLMIV+R-2020,calcite-1.5.0.csv_calcite-1.6.0.csv,3,1,823,50
LR,IND-JLMIV+R-2020,calcite-1.6.0.csv_calcite-1.7.0.csv,4,5,813,65
LR,IND-JLMIV+R-2020,calcite-1.7.0.csv_calcite-1.8.0.csv,14,4,990,51
LR,IND-JLMIV+R-2020,calcite-1.8.0.csv_calcite-1.9.0.csv,6,6,1067,45
LR,IND-JLMIV+R-2020,cayenne-3.0.0.csv_cayenne-3.1.0.csv,0,0,479,0
LR,IND-JLMIV+R-2020,commons-bcel-5.2.csv_commons-bcel-6.0.csv,0,0,5,0
LR,IND-JLMIV+R-2020,commons-bcel-6.0.csv_commons-bcel-6.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-bcel-6.1.csv_commons-bcel-6.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-beanutils-1.7.0.csv_commons-beanutils-1.8.0.csv,0,0,15,0
LR,IND-JLMIV+R-2020,commons-beanutils-1.8.0.csv_commons-beanutils-1.9.0.csv,0,0,9,0
LR,IND-JLMIV+R-2020,commons-codec-1.10.csv_commons-codec-1.11.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-codec-1.2.csv_commons-codec-1.3.csv,0,0,9,0
LR,IND-JLMIV+R-2020,commons-codec-1.3.csv_commons-codec-1.4.csv,0,0,6,0
LR,IND-JLMIV+R-2020,commons-codec-1.5.csv_commons-codec-1.6.csv,0,0,26,0
LR,IND-JLMIV+R-2020,commons-codec-1.6.csv_commons-codec-1.7.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-codec-1.7.csv_commons-codec-1.8.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-codec-1.8.csv_commons-codec-1.9.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-collections-1.0.csv_commons-collections-2.0.csv,0,0,12,0
LR,IND-JLMIV+R-2020,commons-collections-2.0.csv_commons-collections-2.1.csv,1,0,15,0
LR,IND-JLMIV+R-2020,commons-collections-2.1.csv_commons-collections-3.0.csv,0,0,10,0
LR,IND-JLMIV+R-2020,commons-collections-3.0.csv_commons-collections-3.1.csv,0,0,93,2
LR,IND-JLMIV+R-2020,commons-collections-3.1.csv_commons-collections-3.2.csv,0,0,170,4
LR,IND-JLMIV+R-2020,commons-collections-3.2.csv_commons-collections-3.3.csv,0,1,230,2
LR,IND-JLMIV+R-2020,commons-collections-3.3.csv_commons-collections-4.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-collections-4.0.csv_commons-collections-4.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-compress-1.0.csv_commons-compress-1.1.csv,1,1,25,2
LR,IND-JLMIV+R-2020,commons-compress-1.1.csv_commons-compress-1.10.csv,0,0,14,0
LR,IND-JLMIV+R-2020,commons-compress-1.10.csv_commons-compress-1.11.csv,2,1,132,3
LR,IND-JLMIV+R-2020,commons-compress-1.11.csv_commons-compress-1.12.csv,0,0,28,0
LR,IND-JLMIV+R-2020,commons-compress-1.12.csv_commons-compress-1.13.csv,1,0,101,8
LR,IND-JLMIV+R-2020,commons-compress-1.13.csv_commons-compress-1.14.csv,0,2,136,4
LR,IND-JLMIV+R-2020,commons-compress-1.14.csv_commons-compress-1.15.csv,1,0,172,3
LR,IND-JLMIV+R-2020,commons-compress-1.15.csv_commons-compress-1.16.csv,0,0,150,1
LR,IND-JLMIV+R-2020,commons-compress-1.16.csv_commons-compress-1.2.csv,0,0,2,0
LR,IND-JLMIV+R-2020,commons-compress-1.2.csv_commons-compress-1.3.csv,0,0,26,1
LR,IND-JLMIV+R-2020,commons-compress-1.3.csv_commons-compress-1.4.csv,1,2,57,4
LR,IND-JLMIV+R-2020,commons-compress-1.4.csv_commons-compress-1.5.csv,0,0,60,2
LR,IND-JLMIV+R-2020,commons-compress-1.5.csv_commons-compress-1.6.csv,2,3,67,4
LR,IND-JLMIV+R-2020,commons-compress-1.6.csv_commons-compress-1.7.csv,2,1,70,6
LR,IND-JLMIV+R-2020,commons-compress-1.7.csv_commons-compress-1.8.csv,9,3,97,8
LR,IND-JLMIV+R-2020,commons-compress-1.8.csv_commons-compress-1.9.csv,10,3,94,4
LR,IND-JLMIV+R-2020,commons-configuration-1.0.csv_commons-configuration-1.1.csv,0,0,12,0
LR,IND-JLMIV+R-2020,commons-configuration-1.1.csv_commons-configuration-1.10.csv,0,0,4,0
LR,IND-JLMIV+R-2020,commons-configuration-1.10.csv_commons-configuration-1.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-configuration-1.2.csv_commons-configuration-1.3.csv,3,0,21,2
LR,IND-JLMIV+R-2020,commons-configuration-1.3.csv_commons-configuration-1.4.csv,2,2,50,2
LR,IND-JLMIV+R-2020,commons-configuration-1.4.csv_commons-configuration-1.5.csv,0,1,61,1
LR,IND-JLMIV+R-2020,commons-configuration-1.5.csv_commons-configuration-1.6.csv,2,1,67,0
LR,IND-JLMIV+R-2020,commons-configuration-1.6.csv_commons-configuration-1.7.csv,0,0,64,1
LR,IND-JLMIV+R-2020,commons-configuration-1.7.csv_commons-configuration-1.8.csv,0,0,25,0
LR,IND-JLMIV+R-2020,commons-configuration-1.8.csv_commons-configuration-1.9.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-configuration-1.9.csv_commons-configuration-2.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-configuration-2.0.csv_commons-configuration-2.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-configuration-2.1.csv_commons-configuration-2.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-dbcp-1.0.csv_commons-dbcp-1.1.csv,0,0,5,0
LR,IND-JLMIV+R-2020,commons-dbcp-1.1.csv_commons-dbcp-1.2.csv,2,0,14,3
LR,IND-JLMIV+R-2020,commons-dbcp-1.2.csv_commons-dbcp-1.3.csv,0,0,8,0
LR,IND-JLMIV+R-2020,commons-dbcp-1.3.csv_commons-dbcp-1.4.csv,2,0,37,4
LR,IND-JLMIV+R-2020,commons-dbcp-1.4.csv_commons-dbcp-2.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-dbcp-2.0.csv_commons-dbcp-2.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-dbcp-2.1.csv_commons-dbcp-2.2.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-dbcp-2.2.0.csv_commons-dbcp-2.3.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-dbcp-2.3.0.csv_commons-dbcp-2.4.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-dbcp-2.4.0.csv_commons-dbcp-2.5.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-digester-1.4.csv_commons-digester-1.5.csv,1,0,13,0
LR,IND-JLMIV+R-2020,commons-digester-1.5.csv_commons-digester-1.6.csv,0,0,21,0
LR,IND-JLMIV+R-2020,commons-digester-1.6.csv_commons-digester-1.7.csv,0,0,48,1
LR,IND-JLMIV+R-2020,commons-digester-1.7.csv_commons-digester-1.8.csv,0,0,56,1
LR,IND-JLMIV+R-2020,commons-digester-1.8.csv_commons-digester-2.0.csv,0,0,23,0
LR,IND-JLMIV+R-2020,commons-digester-3.0.csv_commons-digester-3.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-digester-3.1.csv_commons-digester-3.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-io-1.0.csv_commons-io-1.1.csv,2,0,14,0
LR,IND-JLMIV+R-2020,commons-io-1.1.csv_commons-io-1.2.csv,5,0,29,0
LR,IND-JLMIV+R-2020,commons-io-1.2.csv_commons-io-1.3.csv,4,0,20,0
LR,IND-JLMIV+R-2020,commons-io-1.3.csv_commons-io-1.4.csv,7,0,14,0
LR,IND-JLMIV+R-2020,commons-io-1.4.csv_commons-io-2.0.csv,0,0,5,0
LR,IND-JLMIV+R-2020,commons-io-2.0.csv_commons-io-2.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-io-2.1.csv_commons-io-2.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-io-2.2.csv_commons-io-2.3.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-io-2.3.csv_commons-io-2.4.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-io-2.4.csv_commons-io-2.5.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-jcs-1.0.csv_commons-jcs-1.1.csv,0,0,39,0
LR,IND-JLMIV+R-2020,commons-jcs-1.1.csv_commons-jcs-1.3.csv,0,0,47,1
LR,IND-JLMIV+R-2020,commons-jcs-1.3.csv_commons-jcs-2.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-jcs-2.0.csv_commons-jcs-2.1.csv,0,0,60,2
LR,IND-JLMIV+R-2020,commons-jcs-2.1.csv_commons-jcs-2.2.csv,1,0,58,1
LR,IND-JLMIV+R-2020,commons-jexl-2.0.csv_commons-jexl-2.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-jexl-2.1.csv_commons-jexl-3.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-2.0.csv_commons-lang-2.1.csv,0,0,15,1
LR,IND-JLMIV+R-2020,commons-lang-2.1.csv_commons-lang-2.2.csv,0,0,17,0
LR,IND-JLMIV+R-2020,commons-lang-2.2.csv_commons-lang-2.3.csv,3,1,44,3
LR,IND-JLMIV+R-2020,commons-lang-2.3.csv_commons-lang-2.4.csv,1,0,40,2
LR,IND-JLMIV+R-2020,commons-lang-2.4.csv_commons-lang-2.5.csv,0,0,39,2
LR,IND-JLMIV+R-2020,commons-lang-2.5.csv_commons-lang-2.6.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-2.6.csv_commons-lang-3.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-3.0.csv_commons-lang-3.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-3.1.csv_commons-lang-3.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-3.2.csv_commons-lang-3.3.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-3.3.csv_commons-lang-3.4.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-3.4.csv_commons-lang-3.5.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-3.5.csv_commons-lang-3.6.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-lang-3.6.csv_commons-lang-3.7.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-1.0.csv_commons-math-1.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-1.1.csv_commons-math-1.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-1.2.csv_commons-math-2.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-2.0.csv_commons-math-2.1.csv,0,0,161,7
LR,IND-JLMIV+R-2020,commons-math-2.1.csv_commons-math-2.2.csv,1,0,153,2
LR,IND-JLMIV+R-2020,commons-math-2.2.csv_commons-math-3.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-3.0.csv_commons-math-3.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-3.1.csv_commons-math-3.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-3.2.csv_commons-math-3.3.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-3.3.csv_commons-math-3.4.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-3.4.csv_commons-math-3.5.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-math-3.5.csv_commons-math-3.6.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-1.0.csv_commons-net-1.1.csv,3,0,71,3
LR,IND-JLMIV+R-2020,commons-net-1.1.csv_commons-net-1.2.csv,4,0,82,4
LR,IND-JLMIV+R-2020,commons-net-1.2.csv_commons-net-1.3.csv,3,0,85,4
LR,IND-JLMIV+R-2020,commons-net-1.3.csv_commons-net-1.4.csv,8,1,94,5
LR,IND-JLMIV+R-2020,commons-net-1.4.csv_commons-net-2.0.csv,0,0,39,2
LR,IND-JLMIV+R-2020,commons-net-2.0.csv_commons-net-2.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-2.1.csv_commons-net-2.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-2.2.csv_commons-net-3.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-3.0.csv_commons-net-3.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-3.1.csv_commons-net-3.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-3.2.csv_commons-net-3.3.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-3.3.csv_commons-net-3.4.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-3.4.csv_commons-net-3.5.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-net-3.5.csv_commons-net-3.6.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-scxml-0.5.csv_commons-scxml-0.6.csv,0,0,14,2
LR,IND-JLMIV+R-2020,commons-scxml-0.6.csv_commons-scxml-0.7.csv,1,0,43,6
LR,IND-JLMIV+R-2020,commons-scxml-0.7.csv_commons-scxml-0.8.csv,8,0,62,5
LR,IND-JLMIV+R-2020,commons-scxml-0.8.csv_commons-scxml-0.9.csv,0,0,57,1
LR,IND-JLMIV+R-2020,commons-validator-1.1.0.csv_commons-validator-1.2.0.csv,0,0,2,0
LR,IND-JLMIV+R-2020,commons-validator-1.2.0.csv_commons-validator-1.3.0.csv,1,0,6,2
LR,IND-JLMIV+R-2020,commons-validator-1.3.0.csv_commons-validator-1.4.0.csv,0,0,2,0
LR,IND-JLMIV+R-2020,commons-validator-1.4.0.csv_commons-validator-1.5.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-validator-1.5.0.csv_commons-validator-1.6.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-vfs-1.0.csv_commons-vfs-2.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-vfs-2.0.csv_commons-vfs-2.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,commons-vfs-2.1.csv_commons-vfs-2.2.csv,0,0,0,0
LR,IND-JLMIV+R-2020,deltaspike-0.1.csv_deltaspike-0.2.csv,0,0,28,0
LR,IND-JLMIV+R-2020,deltaspike-0.2.csv_deltaspike-0.3.csv,0,0,63,5
LR,IND-JLMIV+R-2020,deltaspike-0.3.csv_deltaspike-0.4.csv,2,0,110,6
LR,IND-JLMIV+R-2020,deltaspike-0.4.csv_deltaspike-0.5.csv,4,2,278,12
LR,IND-JLMIV+R-2020,deltaspike-0.5.csv_deltaspike-0.6.csv,0,1,370,8
LR,IND-JLMIV+R-2020,deltaspike-0.6.csv_deltaspike-0.7.csv,1,0,525,23
LR,IND-JLMIV+R-2020,deltaspike-0.7.csv_deltaspike-1.0.0.csv,3,0,525,20
LR,IND-JLMIV+R-2020,deltaspike-1.0.0.csv_deltaspike-1.1.0.csv,3,0,522,14
LR,IND-JLMIV+R-2020,deltaspike-1.1.0.csv_deltaspike-1.2.0.csv,1,0,587,18
LR,IND-JLMIV+R-2020,deltaspike-1.2.0.csv_deltaspike-1.3.0.csv,1,0,554,12
LR,IND-JLMIV+R-2020,deltaspike-1.3.0.csv_deltaspike-1.4.0.csv,1,0,560,13
LR,IND-JLMIV+R-2020,deltaspike-1.4.0.csv_deltaspike-1.5.0.csv,2,0,574,13
LR,IND-JLMIV+R-2020,deltaspike-1.5.0.csv_deltaspike-1.6.0.csv,2,1,566,7
LR,IND-JLMIV+R-2020,deltaspike-1.6.0.csv_deltaspike-1.7.0.csv,0,0,636,9
LR,IND-JLMIV+R-2020,deltaspike-1.7.0.csv_deltaspike-1.8.0.csv,0,0,662,5
LR,IND-JLMIV+R-2020,eagle-0.3.0.csv_eagle-0.4.0.csv,0,0,562,2
LR,IND-JLMIV+R-2020,eagle-0.4.0.csv_eagle-0.5.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,giraph-1.0.0.csv_giraph-1.1.0.csv,0,0,134,0
LR,IND-JLMIV+R-2020,gora-0.1.csv_gora-0.2.csv,1,0,52,2
LR,IND-JLMIV+R-2020,gora-0.2.csv_gora-0.3.csv,0,0,46,0
LR,IND-JLMIV+R-2020,gora-0.3.csv_gora-0.4.csv,0,0,65,1
LR,IND-JLMIV+R-2020,gora-0.4.csv_gora-0.5.csv,0,0,124,5
LR,IND-JLMIV+R-2020,gora-0.5.csv_gora-0.6.csv,4,0,143,4
LR,IND-JLMIV+R-2020,gora-0.6.csv_gora-0.7.csv,0,0,66,0
LR,IND-JLMIV+R-2020,jspwiki-1.4.0.csv_jspwiki-1.5.0.csv,0,0,8,0
LR,IND-JLMIV+R-2020,jspwiki-1.5.0.csv_jspwiki-1.6.0.csv,0,0,6,0
LR,IND-JLMIV+R-2020,jspwiki-1.6.0.csv_jspwiki-1.7.0.csv,0,0,4,0
LR,IND-JLMIV+R-2020,jspwiki-1.7.0.csv_jspwiki-1.8.0.csv,0,0,18,0
LR,IND-JLMIV+R-2020,jspwiki-1.8.0.csv_jspwiki-2.0.36.csv,0,0,11,0
LR,IND-JLMIV+R-2020,jspwiki-2.0.36.csv_jspwiki-2.10.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,jspwiki-2.10.0.csv_jspwiki-2.2.19.csv,0,0,0,0
LR,IND-JLMIV+R-2020,jspwiki-2.2.19.csv_jspwiki-2.4.56.csv,0,0,24,0
LR,IND-JLMIV+R-2020,jspwiki-2.4.56.csv_jspwiki-2.6.0.csv,0,0,118,1
LR,IND-JLMIV+R-2020,jspwiki-2.6.0.csv_jspwiki-2.8.0.csv,0,0,147,0
LR,IND-JLMIV+R-2020,jspwiki-2.8.0.csv_jspwiki-2.9.0.csv,0,0,1,0
LR,IND-JLMIV+R-2020,knox-0.10.0.csv_knox-0.11.0.csv,2,1,552,15
LR,IND-JLMIV+R-2020,knox-0.11.0.csv_knox-0.12.0.csv,0,0,535,12
LR,IND-JLMIV+R-2020,knox-0.12.0.csv_knox-0.13.0.csv,1,0,540,3
LR,IND-JLMIV+R-2020,knox-0.13.0.csv_knox-0.14.0.csv,0,0,582,2
LR,IND-JLMIV+R-2020,knox-0.14.0.csv_knox-0.3.0.csv,0,0,187,0
LR,IND-JLMIV+R-2020,knox-0.3.0.csv_knox-0.4.0.csv,18,1,300,6
LR,IND-JLMIV+R-2020,knox-0.4.0.csv_knox-0.5.0.csv,3,1,357,17
LR,IND-JLMIV+R-2020,knox-0.5.0.csv_knox-0.6.0.csv,17,3,376,34
LR,IND-JLMIV+R-2020,knox-0.6.0.csv_knox-0.7.0.csv,3,2,404,9
LR,IND-JLMIV+R-2020,knox-0.7.0.csv_knox-0.8.0.csv,8,3,531,19
LR,IND-JLMIV+R-2020,knox-0.8.0.csv_knox-0.9.0.csv,3,2,501,11
LR,IND-JLMIV+R-2020,knox-0.9.0.csv_knox-1.0.0.csv,0,0,0,0
LR,IND-JLMIV+R-2020,kylin-0.6.1.csv_kylin-0.7.1.csv,0,0,0,0
LR,IND-JLMIV+R-2020,kylin-0.7.1.csv_kylin-1.0.0.csv,0,0,39,0
LR,IND-JLMIV+R-2020,kylin-1.0.0.csv_kylin-1.1.0.csv,0,1,122,1
LR,IND-JLMIV+R-2020,kylin-1.1.0.csv_kylin-1.2.0.csv,1,0,130,0
LR,IND-JLMIV+R-2020,kylin-1.2.0.csv_kylin-1.3.0.csv,0,0,104,0
LR,IND-JLMIV+R-2020,kylin-1.3.0.csv_kylin-1.5.0.csv,0,0,62,3
